# # z  D_lcdm  D_src  D_ratio  f_lcdm  f_src  f_ratio  sigma8_lcdm  sigma8_src  sigma8_ratio  fsigma8_lcdm  fsigma8_src  fsigma8_ratio
# # Linear growth & fσ8 diagnostics (SRC vs LCDM)
0.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 6.4340697016e-01 6.4232322862e-01 9.9831562045e-01 8.2488069070e-01 8.2451182349e-01 9.9955282356e-01 5.3073398595e-01 5.2960309650e-01 9.9786919723e-01
5.0000000000e-01 7.7037407015e-01 7.7071266183e-01 1.0004395159e+00 7.4666346999e-01 7.4619502501e-01 9.9937261565e-01 6.3547071127e-01 6.3546491222e-01 9.9999087440e-01 4.7448276635e-01 4.7418075607e-01 9.9936349578e-01
1.0000000000e+00 6.0850093182e-01 6.0877396180e-01 1.0004486928e+00 8.6232722428e-01 8.6230856796e-01 9.9997836515e-01 5.0194343235e-01 5.0194347262e-01 1.0000000802e+00 4.3283948677e-01 4.3283015708e-01 9.9997844538e-01
2.0000000000e+00 4.1868685268e-01 4.1887471638e-01 1.0004486974e+00 9.2208963015e-01 9.2208961877e-01 9.9999998766e-01 3.4536774458e-01 3.4536777229e-01 1.0000000802e+00 3.1846001587e-01 3.1846003748e-01 1.0000000679e+00
